Date,Team,2021,Home,Away
2021-12-01,W Virginia,19.9,21.3,18.0
2021-12-01,South Dakota,19.8,17.5,21.0
2021-12-01,F Dickinson,19.8,--,19.8
2021-12-01,S Car State,19.7,25.0,17.6
2021-12-01,Toledo,19.7,22.0,19.2
2021-12-01,St Bonavent,19.7,20.0,19.3
2021-12-01,Texas,19.7,18.8,24.0
2021-12-01,Dixie State,19.7,20.0,19.5
2021-12-01,Albany,19.7,19.5,19.8
2021-12-01,LA Monroe,19.6,16.0,20.5
2021-12-01,Fresno St,19.6,23.0,17.3
2021-12-01,St Peters,19.5,18.0,20.0
2021-12-01,Campbell,19.4,15.0,20.5
2021-12-01,SC Upstate,19.4,18.0,19.8
2021-12-01,Texas A&M,19.4,21.4,16.0
2021-12-01,E Illinois,19.3,17.5,20.3
2021-12-01,Missouri,19.3,18.3,21.5
2021-12-01,Rider,19.2,26.5,17.1
2021-12-01,Sac State,19.2,17.0,19.8
2021-12-01,Drexel,19.2,--,19.2
2021-12-01,UMKC,19.2,--,19.2
2021-12-01,Southern,19.2,--,19.2
2021-12-01,NW State,19.1,17.5,19.8
2021-12-01,SIU Edward,19.1,--,19.1
2021-12-01,Creighton,19.1,20.0,18.3
2021-12-01,NC-Grnsboro,19.1,21.0,17.3
2021-12-01,Memphis,19.0,19.5,18.0
2021-12-01,Oregon,19.0,24.3,13.7
2021-12-01,Kentucky,19.0,19.2,18.0
2021-12-01,Dayton,19.0,19.8,18.0
2021-12-01,Rob Morris,19.0,15.0,20.0
2021-12-01,Navy,18.8,25.0,17.6
2021-12-01,Temple,18.8,19.3,18.3
2021-12-01,Rutgers,18.7,18.2,20.0
2021-12-01,Kansas,18.7,24.0,16.0
2021-12-01,Santa Clara,18.6,19.2,17.0
2021-12-01,Georgia,18.6,17.8,19.7
2021-12-01,Jackson St,18.4,--,18.4
2021-12-01,Miami (FL),18.4,23.3,14.8
2021-12-01,Michigan,18.3,16.0,20.7
2021-12-01,Maine,18.3,14.0,19.7
2021-12-01,Cal Baptist,18.2,18.8,16.0
2021-12-01,TN Tech,18.2,17.0,18.8
2021-12-01,Niagara,18.2,--,18.2
2021-12-01,Alabama St,18.1,14.0,19.8
2021-12-01,Lehigh,18.1,21.7,15.5
2021-12-01,Prairie View,18.1,--,18.1
2021-12-01,Monmouth,18.0,23.5,15.3
2021-12-01,S Alabama,18.0,--,18.0
2021-12-01,Oregon St,17.9,16.0,19.3
2021-12-01,GA Tech,17.8,18.4,15.0
2021-12-01,Lipscomb,17.8,--,17.8
2021-12-01,Grambling St,17.7,--,17.7
2021-12-01,USC,17.7,26.0,13.5
2021-12-01,TX-Pan Am,17.6,--,17.6
2021-12-01,San Diego St,17.6,17.0,18.3
2021-12-01,Wagner,17.5,18.0,17.0
2021-12-01,Cleveland St,17.5,18.0,16.0
2021-12-01,Michigan St,17.4,18.0,17.2
2021-12-01,AR Lit Rock,17.4,15.0,18.0
2021-12-01,Houston Bap,17.3,--,17.3
2021-12-01,Cal Poly,17.2,14.5,19.0
2021-12-01,Saint Louis,17.0,16.0,17.8
2021-12-01,TX A&M-CC,17.0,--,17.0
2021-12-01,Alab A&M,17.0,17.0,17.0
2021-12-01,Tarleton State,16.8,--,16.8
2021-12-01,Pacific,16.8,17.7,15.5
2021-12-01,Miss State,16.7,17.5,15.0
2021-12-01,Jacksonville,16.7,14.0,18.0
2021-12-01,GA Southern,16.6,21.0,15.5
2021-12-01,VCU,16.6,12.7,19.5
2021-12-01,Virginia,16.5,16.2,17.0
2021-12-01,Rhode Island,16.3,15.8,17.0
2021-12-01,Oklahoma St,16.1,18.3,13.3
2021-12-01,Colorado,15.9,17.3,14.0
2021-12-01,California,15.9,18.8,12.0
2021-12-01,S Mississippi,15.8,19.5,14.0
2021-12-01,Holy Cross,15.8,18.0,15.3
2021-12-01,TX-Arlington,15.3,14.0,15.6
2021-12-01,UC Irvine,15.3,13.0,17.5
2021-12-01,San Diego,15.1,17.3,13.5
2021-12-01,Mt St Marys,15.1,18.5,13.8
2021-12-01,Boston Col,15.1,15.6,14.3
2021-12-01,St Fran (PA),15.0,--,15.0
2021-12-01,UCSB,15.0,15.7,13.0
2021-12-01,Beth-Cook,14.9,17.0,14.5
2021-12-01,Ste F Austin,14.8,16.0,14.0
2021-12-01,Cal St Nrdge,14.8,18.0,12.7
2021-12-01,CS Fullerton,14.7,13.5,15.2
2021-12-01,Alcorn State,14.7,--,14.7
2021-12-01,TX Southern,14.7,--,14.7
2021-12-01,Utah Val St,14.7,12.0,15.2
2021-12-01,Pittsburgh,14.4,15.8,6.0
2021-12-01,Old Dominion,14.3,13.0,14.8
2021-12-01,Florida A&M,14.3,--,14.3
2021-12-01,Manhattan,14.2,12.5,15.3
2021-12-01,Texas State,14.2,--,14.2
2021-12-01,Lg Beach St,14.1,13.0,14.3
2021-12-01,Norfolk St,14.0,15.0,13.8
2021-12-01,New Orleans,13.1,13.0,13.3
2021-12-01,Arkansas St,12.8,8.0,17.5
2021-12-01,CS Bakersfld,12.0,--,12.0
2021-12-02,Oral Roberts,35.5,37.0,34.0
2021-12-02,St. Thomas (MN),33.3,--,33.3
2021-12-02,W Carolina,33.0,34.0,32.8
2021-12-02,E Kentucky,33.0,34.7,31.3
2021-12-02,VA Military,32.6,--,32.6
2021-12-02,Lafayette,30.2,32.0,29.8
2021-12-02,Dartmouth,30.0,--,30.0
2021-12-02,W Illinois,29.7,29.5,29.8
2021-12-02,Bryant,29.7,32.0,29.2
2021-12-02,Canisius,29.7,33.0,28.0
2021-12-02,Citadel,29.6,--,29.6
2021-12-02,Princeton,29.6,28.5,30.0
2021-12-02,Quinnipiac,29.4,29.0,30.0
2021-12-02,U Mass,29.3,23.5,35.0
2021-12-02,Samford,29.0,--,29.0
2021-12-02,Ark Pine Bl,29.0,--,29.0
2021-12-02,Colgate,29.0,24.5,31.3
2021-12-02,Alabama,28.9,34.0,22.0
2021-12-02,S Utah,28.8,--,28.8
2021-12-02,Hofstra,28.6,25.0,30.0
2021-12-02,NC-Wilmgton,28.5,26.5,29.5
2021-12-02,Villanova,28.3,30.0,27.6
2021-12-02,Seattle,28.3,29.0,24.0
2021-12-02,Ohio,28.0,25.7,30.3
2021-12-02,Geo Mason,27.9,28.0,27.8
2021-12-02,Sam Hous St,27.7,23.0,28.6
2021-12-02,N Colorado,27.7,--,27.7
2021-12-02,Coppin State,27.6,28.0,27.6
2021-12-02,San Francisco,27.6,29.7,21.5
2021-12-02,SE Louisiana,27.6,--,27.6
2021-12-02,N Iowa,27.6,22.0,31.3
2021-12-02,Fla Gulf Cst,27.6,26.8,29.5
2021-12-02,Maryland BC,27.5,26.0,28.3
2021-12-02,Cornell,27.5,30.0,26.3
2021-12-02,Auburn,27.4,29.3,26.0
2021-12-02,E Tenn St,27.4,30.0,27.0
2021-12-02,Furman,27.2,24.5,28.5
2021-12-02,Wofford,27.2,25.3,29.0
2021-12-02,N Mex State,27.2,25.7,28.7
2021-12-02,Florida Intl,27.1,26.3,27.8
2021-12-02,St Josephs,27.1,25.4,31.5
2021-12-02,Rice,27.1,26.7,27.4
2021-12-02,Elon,27.0,38.0,24.8
2021-12-02,IL-Chicago,27.0,--,27.0
2021-12-02,Tennessee,26.8,28.3,24.0
2021-12-02,U Penn,26.8,28.5,26.4
2021-12-02,Vanderbilt,26.7,27.0,25.0
2021-12-02,Winthrop,26.5,28.0,25.8
2021-12-02,W Michigan,26.4,--,26.4
2021-12-02,Col Charlestn,26.3,28.6,20.5
2021-12-02,Charl South,26.2,--,26.2
2021-12-02,Harvard,26.2,31.0,21.3
2021-12-02,N Dakota St,26.2,25.0,26.8
2021-12-02,Iowa,26.0,26.8,21.0
2021-12-02,Mercer,26.0,--,26.0
2021-12-02,Miami (OH),26.0,26.0,26.0
2021-12-02,Detroit,26.0,--,26.0
2021-12-02,Bowling Grn,26.0,31.0,24.0
2021-12-02,LIU,26.0,38.0,23.6
2021-12-02,Richmond,26.0,28.3,24.6
2021-12-02,Evansville,25.8,22.0,27.7
2021-12-02,Belmont,25.8,27.5,25.2
2021-12-02,Yale,25.8,23.7,27.0
2021-12-02,Chicago St,25.7,22.5,27.0
2021-12-02,Xavier,25.7,27.4,21.5
2021-12-02,E Washingtn,25.6,--,25.6
2021-12-02,Fla Atlantic,25.4,25.3,26.0
2021-12-02,Louisville,25.4,25.5,25.3
2021-12-02,North Dakota,25.3,24.0,25.8
2021-12-02,N Florida,25.3,--,25.3
2021-12-02,Idaho State,25.2,17.0,27.3
2021-12-02,Utah State,25.2,29.5,23.0
2021-12-02,Penn State,25.1,23.3,27.7
2021-12-02,Florida,25.0,29.5,19.0
2021-12-02,Loyola-MD,25.0,22.0,25.5
2021-12-02,La Salle,25.0,25.7,24.3
2021-12-02,Bucknell,25.0,25.7,24.6
2021-12-02,Hartford,25.0,23.0,25.3
2021-12-02,Nebraska,24.9,23.1,37.0
2021-12-02,Indiana St,24.9,--,24.9
2021-12-02,Valparaiso,24.8,19.0,27.8
2021-12-02,Austin Peay,24.8,--,24.8
2021-12-02,Notre Dame,24.8,29.0,22.0
2021-12-02,Stony Brook,24.7,24.5,24.8
2021-12-02,Gard-Webb,24.6,28.0,22.3
2021-12-02,North Texas,24.6,27.0,23.0
2021-12-02,Fairfield,24.6,22.5,26.0
2021-12-02,Liberty,24.6,24.0,24.8
2021-12-02,Illinois St,24.6,24.0,25.3
2021-12-02,Purdue,24.6,25.2,23.0
2021-12-02,Oakland,24.6,31.0,23.5
2021-12-02,Wichita St,24.6,23.0,25.8
2021-12-02,Seton Hall,24.6,25.3,23.7
2021-12-02,Loyola-Chi,24.5,25.4,23.0
2021-12-02,Middle Tenn,24.5,24.0,25.0
2021-12-02,Marquette,24.5,22.2,28.3
2021-12-02,LA Tech,24.5,26.0,23.0
2021-12-02,Arizona,24.5,24.8,24.0
2021-12-02,Vermont,24.5,22.0,25.3
2021-12-02,Cincinnati,24.5,23.6,26.0
2021-12-02,App State,24.4,27.0,22.5
2021-12-02,UNLV,24.4,25.0,23.7
2021-12-02,Wake Forest,24.4,24.5,24.0
2021-12-02,Houston,24.3,27.0,20.7
2021-12-02,Wash State,24.3,24.8,23.0
2021-12-02,Arizona St,24.3,22.3,26.3
2021-12-02,Fordham,24.2,25.3,23.4
2021-12-02,Buffalo,24.2,32.0,22.3
2021-12-02,Butler,24.2,25.5,21.5
2021-12-02,S Methodist,24.1,25.3,21.7
2021-12-02,S Dakota St,24.0,22.0,25.2
2021-12-02,Stetson,24.0,26.0,23.5
2021-12-02,Sacred Hrt,24.0,19.0,26.5
2021-12-02,Portland St,24.0,23.0,24.5
2021-12-02,Montana St,24.0,--,24.0
2021-12-02,Ball State,23.9,26.0,23.0
2021-12-02,Utah,23.9,24.3,23.3
2021-12-02,Central FL,23.8,24.0,23.7
2021-12-02,Neb Omaha,23.8,22.0,24.2
2021-12-02,Marist,23.8,25.0,23.3
2021-12-02,WI-Grn Bay,23.8,27.0,23.0
2021-12-02,NC A&T,23.7,--,23.7
2021-12-02,Missouri St,23.7,28.0,22.0
2021-12-02,NC-Asheville,23.6,20.0,24.5
2021-12-02,Bradley,23.6,24.3,23.0
2021-12-02,St Johns,23.5,22.8,27.0
2021-12-02,Baylor,23.4,24.8,21.7
2021-12-02,Central Mich,23.4,--,23.4
2021-12-02,Illinois,23.4,23.0,24.0
2021-12-02,Nicholls St,23.4,--,23.4
2021-12-02,Jksnville St,23.3,29.0,22.2
2021-12-02,Longwood,23.3,22.0,24.7
2021-12-02,Incar Word,23.3,24.8,20.5
2021-12-02,Siena,23.3,19.3,26.3
2021-12-02,IPFW,23.2,14.0,25.5
2021-12-02,TX-San Ant,23.2,21.3,31.0
2021-12-02,TN Martin,23.2,15.0,24.8
2021-12-02,Army,23.2,22.5,24.5
2021-12-02,Boise State,23.1,25.7,21.3
2021-12-02,Northwestern,23.0,23.8,22.0
2021-12-02,Nevada,23.0,21.0,24.2
2021-12-02,S Carolina,23.0,19.5,27.7
2021-12-02,Binghamton,23.0,35.0,20.0
2021-12-02,NC State,23.0,23.6,21.5
2021-12-02,LA Lafayette,23.0,20.0,24.0
2021-12-02,N Arizona,23.0,27.7,18.3
2021-12-02,Duke,22.9,26.8,16.3
2021-12-02,Syracuse,22.9,24.8,20.3
2021-12-02,NC Central,22.8,--,22.8
2021-12-02,Idaho,22.8,27.5,20.5
2021-12-02,Oklahoma,22.8,22.5,23.0
2021-12-02,N Hampshire,22.8,21.0,23.3
2021-12-02,N Kentucky,22.8,21.7,26.0
2021-12-02,James Mad,22.7,27.5,20.8
2021-12-02,Hampton,22.7,--,22.7
2021-12-02,Maryland ES,22.7,--,22.7
2021-12-02,Charlotte,22.7,24.3,21.0
2021-12-02,N Alabama,22.6,21.0,23.0
2021-12-02,Texas Tech,22.6,22.4,23.0
2021-12-02,Grd Canyon,22.5,22.8,22.0
2021-12-02,Lamar,22.5,24.0,22.2
2021-12-02,Abl Christian,22.3,--,22.3
2021-12-02,St Fran (NY),22.3,32.0,20.7
2021-12-02,Wisconsin,22.3,23.3,21.5
2021-12-02,TX El Paso,22.3,23.5,21.0
2021-12-02,Presbyterian,22.3,29.5,19.8
2021-12-02,SE Missouri,22.2,21.5,22.5
2021-12-02,Georgetown,22.2,22.0,22.5
2021-12-02,New Mexico,22.1,22.7,21.8
2021-12-02,Air Force,22.1,21.0,23.0
2021-12-02,Gonzaga,22.1,20.2,25.3
2021-12-02,TN State,22.0,14.0,24.0
2021-12-02,E Carolina,22.0,23.4,19.7
2021-12-02,W Kentucky,22.0,21.0,23.0
2021-12-02,Ohio State,22.0,23.0,20.7
2021-12-02,Wright State,22.0,--,22.0
2021-12-02,Iowa State,22.0,23.6,18.0
2021-12-02,San Jose St,22.0,23.3,20.7
2021-12-02,Hawaii,22.0,23.0,21.3
2021-12-02,Mass Lowell,22.0,19.0,22.6
2021-12-02,Iona,22.0,18.7,23.7
2021-12-02,St Marys,21.9,25.8,15.3
2021-12-02,Georgia St,21.8,26.0,20.8
2021-12-02,Miss Val St,21.8,--,21.8
2021-12-02,Central Ark,21.8,24.0,21.4
2021-12-02,Washington,21.8,21.4,22.3
2021-12-02,Wm & Mary,21.7,23.0,21.5
2021-12-02,Colorado St,21.7,20.0,24.0
2021-12-02,BYU,21.7,23.0,20.3
2021-12-02,Morehead St,21.7,30.0,20.0
2021-12-02,Kennesaw St,21.7,22.7,20.7
2021-12-02,Brown,21.6,20.5,22.0
2021-12-02,Davidson,21.6,22.0,21.4
2021-12-02,Pepperdine,21.6,21.0,22.0
2021-12-02,Kansas St,21.5,21.5,21.5
2021-12-02,Kent State,21.5,--,21.5
2021-12-02,Troy,21.5,27.0,20.4
2021-12-02,LSU,21.5,21.7,21.0
2021-12-02,Akron,21.4,19.0,22.0
2021-12-02,IUPUI,21.4,--,21.4
2021-12-02,Duquesne,21.4,22.4,19.7
2021-12-02,Boston U,21.4,16.0,22.1
2021-12-02,UCLA,21.4,23.0,18.7
2021-12-02,WI-Milwkee,21.3,23.0,20.5
2021-12-02,VA Tech,21.3,21.8,20.8
2021-12-02,High Point,21.2,20.0,23.0
2021-12-02,Chattanooga,21.2,21.3,21.0
2021-12-02,NJIT,21.2,18.3,24.0
2021-12-02,Radford,21.0,20.5,21.3
2021-12-02,Delaware St,21.0,14.0,24.5
2021-12-02,Marshall,21.0,21.8,19.5
2021-12-02,McNeese St,21.0,--,21.0
2021-12-02,Bellarmine,21.0,--,21.0
2021-12-02,N Carolina,21.0,18.8,24.0
2021-12-02,SC Upstate,21.0,23.5,19.8
2021-12-02,Connecticut,21.0,20.4,22.0
2021-12-02,Montana,21.0,21.0,21.0
2021-12-02,Central Conn,20.9,21.0,20.8
2021-12-02,Tulsa,20.9,21.8,19.7
2021-12-02,Merrimack,20.9,19.0,21.6
2021-12-02,Arkansas,20.9,21.4,19.5
2021-12-02,Howard,20.8,19.0,21.2
2021-12-02,Loyola Mymt,20.8,21.0,20.5
2021-12-02,Drake,20.8,26.0,17.3
2021-12-02,Youngs St,20.8,20.0,22.0
2021-12-02,Murray St,20.8,25.0,19.8
2021-12-02,Mississippi,20.7,25.5,14.3
2021-12-02,Stanford,20.7,20.8,20.7
2021-12-02,UAB,20.7,21.0,20.3
2021-12-02,Delaware,20.6,22.5,20.0
2021-12-02,Providence,20.6,18.4,24.3
2021-12-02,UC Riverside,20.6,28.0,19.3
2021-12-02,Columbia,20.6,22.0,19.5
2021-12-02,Tulane,20.6,20.5,20.6
2021-12-02,E Illinois,20.6,17.5,21.8
2021-12-02,Portland,20.5,21.7,19.8
2021-12-02,Minnesota,20.5,21.0,20.0
2021-12-02,Maryland,20.5,21.2,18.5
2021-12-02,Weber State,20.4,--,20.4
2021-12-02,Clemson,20.4,21.8,19.0
2021-12-02,Denver,20.3,14.0,21.6
2021-12-02,Towson,20.3,19.3,21.0
2021-12-02,Northeastrn,20.3,20.0,20.3
2021-12-02,Wyoming,20.2,21.0,19.7
2021-12-02,UC Davis,20.2,23.0,18.3
2021-12-02,Morgan St,20.2,--,20.2
2021-12-02,DePaul,20.2,20.2,--
2021-12-02,TX Christian,20.2,20.8,19.0
2021-12-02,Indiana,20.1,19.0,27.0
2021-12-02,N Illinois,20.1,16.0,20.8
2021-12-02,Florida St,20.1,19.7,20.5
2021-12-02,S Florida,20.0,20.8,16.0
2021-12-02,St Bonavent,20.0,20.5,19.3
2021-12-02,E Michigan,20.0,19.5,20.3
2021-12-02,Coastal Car,20.0,18.0,20.7
2021-12-02,UC San Diego,20.0,25.0,18.8
2021-12-02,American,19.9,19.0,20.0
2021-12-02,S Illinois,19.9,19.0,20.2
2021-12-02,W Virginia,19.9,21.3,18.0
2021-12-02,F Dickinson,19.8,--,19.8
2021-12-02,South Dakota,19.8,17.5,21.0
2021-12-02,Geo Wshgtn,19.8,18.7,20.3
2021-12-02,S Car State,19.7,25.0,17.6
2021-12-02,Texas,19.7,18.8,24.0
2021-12-02,Dixie State,19.7,20.0,19.5
2021-12-02,Toledo,19.7,22.0,19.2
2021-12-02,LA Monroe,19.6,16.0,20.5
2021-12-02,St Peters,19.5,18.0,20.0
2021-12-02,Albany,19.4,19.5,19.4
2021-12-02,Navy,19.4,24.0,17.6
2021-12-02,Campbell,19.4,15.0,20.5
2021-12-02,Texas A&M,19.4,21.4,16.0
2021-12-02,Missouri,19.3,18.3,21.5
2021-12-02,Oregon,19.3,23.5,13.7
2021-12-02,Dayton,19.3,20.0,18.0
2021-12-02,Miami (FL),19.3,23.3,16.8
2021-12-02,Rider,19.2,26.5,17.1
2021-12-02,Sac State,19.2,17.0,19.8
2021-12-02,Drexel,19.2,--,19.2
2021-12-02,Southern,19.2,--,19.2
2021-12-02,TX-Pan Am,19.2,27.0,17.6
2021-12-02,UMKC,19.2,--,19.2
2021-12-02,NW State,19.1,17.5,19.8
2021-12-02,SIU Edward,19.1,--,19.1
2021-12-02,Memphis,19.1,19.5,18.7
2021-12-02,Creighton,19.1,20.0,18.3
2021-12-02,NC-Grnsboro,19.1,21.0,17.3
2021-12-02,Rob Morris,19.0,15.0,20.0
2021-12-02,Kentucky,19.0,19.2,18.0
2021-12-02,Georgia,18.8,18.2,19.7
2021-12-02,Rutgers,18.7,18.2,20.0
2021-12-02,Temple,18.7,19.0,18.3
2021-12-02,Kansas,18.7,24.0,16.0
2021-12-02,Santa Clara,18.6,19.2,17.0
2021-12-02,S Alabama,18.6,21.0,18.0
2021-12-02,Lehigh,18.5,21.7,16.6
2021-12-02,Jackson St,18.4,--,18.4
2021-12-02,Wagner,18.3,18.0,18.5
2021-12-02,Maine,18.3,14.0,19.7
2021-12-02,Cal Baptist,18.2,18.8,16.0
2021-12-02,Niagara,18.2,--,18.2
2021-12-02,TN Tech,18.2,17.0,18.8
2021-12-02,Prairie View,18.1,--,18.1
2021-12-02,USC,18.0,24.0,13.5
2021-12-02,Alabama St,18.0,14.0,19.3
2021-12-02,Monmouth,18.0,23.5,15.3
2021-12-02,Fresno St,18.0,18.7,17.3
2021-12-02,Michigan,18.0,16.0,19.5
2021-12-02,St Fran (PA),18.0,30.0,15.0
2021-12-02,Oregon St,17.9,16.0,19.3
2021-12-02,Lipscomb,17.8,--,17.8
2021-12-02,Grambling St,17.7,--,17.7
2021-12-02,GA Tech,17.6,18.0,15.0
2021-12-02,San Diego St,17.6,17.0,18.3
2021-12-02,Cleveland St,17.5,18.0,16.0
2021-12-02,Michigan St,17.5,18.0,17.2
2021-12-02,Pacific,17.3,17.7,17.0
2021-12-02,Houston Bap,17.3,--,17.3
2021-12-02,Cal Poly,17.2,14.5,19.0
2021-12-02,TX A&M-CC,17.2,--,17.2
2021-12-02,Alab A&M,17.0,17.0,17.0
2021-12-02,Saint Louis,17.0,16.0,17.8
2021-12-02,Tarleton State,16.8,--,16.8
2021-12-02,GA Southern,16.8,21.0,16.0
2021-12-02,Oklahoma St,16.8,18.8,13.3
2021-12-02,Miss State,16.7,17.5,15.0
2021-12-02,Jacksonville,16.7,14.0,18.0
2021-12-02,AR Lit Rock,16.7,15.0,17.0
2021-12-02,VCU,16.6,12.7,19.5
2021-12-02,Colorado,16.5,17.3,15.8
2021-12-02,Virginia,16.5,16.2,17.0
2021-12-02,Rhode Island,16.0,15.8,16.3
2021-12-02,Holy Cross,16.0,18.0,15.6
2021-12-02,California,15.9,18.8,12.0
2021-12-02,TX-Arlington,15.3,14.0,15.6
2021-12-02,Utah Val St,15.3,15.5,15.2
2021-12-02,S Mississippi,15.3,19.5,13.6
2021-12-02,UC Irvine,15.3,13.0,17.5
2021-12-02,Mt St Marys,15.1,18.5,13.8
2021-12-02,Boston Col,15.1,15.6,14.3
2021-12-02,UCSB,15.0,15.7,13.0
2021-12-02,Beth-Cook,14.9,17.0,14.5
2021-12-02,Ste F Austin,14.8,16.0,14.0
2021-12-02,Cal St Nrdge,14.8,18.0,12.7
2021-12-02,San Diego,14.8,17.3,13.2
2021-12-02,CS Fullerton,14.7,13.5,15.2
2021-12-02,Alcorn State,14.7,--,14.7
2021-12-02,TX Southern,14.6,--,14.6
2021-12-02,Pittsburgh,14.4,15.8,6.0
2021-12-02,Old Dominion,14.3,13.0,14.8
2021-12-02,Florida A&M,14.3,--,14.3
2021-12-02,Manhattan,14.2,12.5,15.3
2021-12-02,Texas State,14.2,--,14.2
2021-12-02,Lg Beach St,14.1,13.0,14.3
2021-12-02,Norfolk St,14.0,15.0,13.8
2021-12-02,New Orleans,13.1,13.0,13.3
2021-12-02,Arkansas St,12.8,8.0,17.5
2021-12-02,CS Bakersfld,12.0,--,12.0
2021-12-03,Oral Roberts,34.6,37.0,33.0
2021-12-03,St. Thomas (MN),33.3,--,33.3
2021-12-03,W Carolina,33.0,34.0,32.8
2021-12-03,E Kentucky,33.0,34.7,31.3
2021-12-03,VA Military,32.6,--,32.6
2021-12-03,Lafayette,30.7,33.0,29.8
2021-12-03,Dartmouth,30.0,--,30.0
2021-12-03,Bryant,29.7,32.0,29.2
2021-12-03,W Illinois,29.7,29.5,29.8
2021-12-03,Canisius,29.7,33.0,28.0
2021-12-03,Citadel,29.6,--,29.6
2021-12-03,Princeton,29.6,28.5,30.0
2021-12-03,Quinnipiac,29.4,29.0,30.0
2021-12-03,U Mass,29.3,23.5,35.0
2021-12-03,Samford,29.0,--,29.0
2021-12-03,Ark Pine Bl,29.0,--,29.0
2021-12-03,Colgate,29.0,24.5,31.3
2021-12-03,Alabama,28.9,34.0,22.0
2021-12-03,Hofstra,28.6,25.0,30.0
2021-12-03,NC-Wilmgton,28.5,26.5,29.5
2021-12-03,IL-Chicago,28.3,35.0,27.0
2021-12-03,Villanova,28.3,30.0,27.6
2021-12-03,Seattle,28.3,29.0,24.0
2021-12-03,S Utah,28.2,--,28.2
2021-12-03,Ohio,28.0,25.7,30.3
2021-12-03,Geo Mason,27.9,28.0,27.8
2021-12-03,Sam Hous St,27.7,23.0,28.6
2021-12-03,Coppin State,27.6,28.0,27.6
2021-12-03,San Francisco,27.6,29.7,21.5
2021-12-03,N Iowa,27.6,22.0,31.3
2021-12-03,SE Louisiana,27.6,--,27.6
2021-12-03,Fla Gulf Cst,27.6,26.8,29.5
2021-12-03,Maryland BC,27.5,26.0,28.3
2021-12-03,Cornell,27.5,30.0,26.3
2021-12-03,Belmont,27.4,32.0,25.2
2021-12-03,Auburn,27.4,29.3,26.0
2021-12-03,E Tenn St,27.4,30.0,27.0
2021-12-03,Wofford,27.2,25.3,29.0
2021-12-03,Furman,27.2,24.5,28.5
2021-12-03,N Mex State,27.2,25.7,28.7
2021-12-03,Florida Intl,27.1,26.3,27.8
2021-12-03,St Josephs,27.1,25.4,31.5
2021-12-03,Rice,27.1,26.7,27.4
2021-12-03,Elon,27.0,38.0,24.8
2021-12-03,N Colorado,27.0,23.0,27.7
2021-12-03,Tennessee,26.8,28.3,24.0
2021-12-03,U Penn,26.8,28.5,26.4
2021-12-03,Vanderbilt,26.7,27.0,25.0
2021-12-03,Charl South,26.5,28.0,26.2
2021-12-03,E Washingtn,26.5,31.0,25.6
2021-12-03,Winthrop,26.5,28.0,25.8
2021-12-03,W Michigan,26.4,--,26.4
2021-12-03,Col Charlestn,26.3,28.6,20.5
2021-12-03,Harvard,26.2,31.0,21.3
2021-12-03,N Dakota St,26.2,25.0,26.8
2021-12-03,LIU,26.1,38.0,24.2
2021-12-03,Detroit,26.0,--,26.0
2021-12-03,Richmond,26.0,28.3,24.6
2021-12-03,Iowa,26.0,26.8,21.0
2021-12-03,N Kentucky,26.0,21.7,32.5
2021-12-03,Mercer,26.0,--,26.0
2021-12-03,Miami (OH),26.0,26.0,26.0
2021-12-03,Bowling Grn,26.0,31.0,24.0
2021-12-03,Evansville,25.8,22.0,27.7
2021-12-03,Yale,25.8,23.7,27.0
2021-12-03,Chicago St,25.7,22.5,27.0
2021-12-03,Xavier,25.7,27.4,21.5
2021-12-03,Fla Atlantic,25.4,25.3,26.0
2021-12-03,Louisville,25.4,25.5,25.3
2021-12-03,N Florida,25.3,--,25.3
2021-12-03,North Dakota,25.3,24.0,25.8
2021-12-03,Penn State,25.1,23.3,27.7
2021-12-03,Hartford,25.0,23.0,25.3
2021-12-03,Loyola-MD,25.0,22.0,25.5
2021-12-03,La Salle,25.0,25.7,24.3
2021-12-03,Florida,25.0,29.5,19.0
2021-12-03,Liberty,25.0,25.5,24.8
2021-12-03,Bucknell,25.0,25.7,24.6
2021-12-03,Nebraska,24.9,23.1,37.0
2021-12-03,Indiana St,24.9,--,24.9
2021-12-03,Austin Peay,24.8,--,24.8
2021-12-03,Notre Dame,24.8,29.0,22.0
2021-12-03,IPFW,24.7,23.0,25.5
2021-12-03,Stony Brook,24.7,24.5,24.8
2021-12-03,Fairfield,24.6,22.5,26.0
2021-12-03,Gard-Webb,24.6,28.0,22.3
2021-12-03,North Texas,24.6,27.0,23.0
2021-12-03,Illinois St,24.6,24.0,25.3
2021-12-03,Wichita St,24.6,23.0,25.8
2021-12-03,Purdue,24.6,25.2,23.0
2021-12-03,Seton Hall,24.6,25.3,23.7
2021-12-03,LA Tech,24.5,26.0,23.0
2021-12-03,Middle Tenn,24.5,24.0,25.0
2021-12-03,Arizona,24.5,24.8,24.0
2021-12-03,Loyola-Chi,24.5,25.4,23.0
2021-12-03,Vermont,24.5,22.0,25.3
2021-12-03,Cincinnati,24.5,23.6,26.0
2021-12-03,Marquette,24.5,22.2,28.3
2021-12-03,UNLV,24.4,25.0,23.7
2021-12-03,App State,24.4,27.0,22.5
2021-12-03,Wake Forest,24.4,24.5,24.0
2021-12-03,Houston,24.3,27.0,20.7
2021-12-03,Wash State,24.3,24.8,23.0
2021-12-03,Arizona St,24.3,22.3,26.3
2021-12-03,Fordham,24.2,25.3,23.4
2021-12-03,Buffalo,24.2,32.0,22.3
